$IS001,2010,01,01,00,01,12, 280.25, 0.0095,0.3592,1.5030,1.4907,1.4904,2.3249,2.3261,2.3254, 2545,1851,1839,1846,1848,1779,1513,3574, 1,1,  3.8, -2.7,161.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182289, 33.7*00
$IS001,2010,01,01,00,01,14, 280.25, 0.0096,0.3597,1.5027,1.4905,1.4902,2.3247,2.3261,2.3254, 2544,1849,1840,1849,1848,1779,1512,3570, 1,1,  3.8, -2.7,161.5, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182359, 33.7*00
$IS001,2010,01,01,00,01,16, 280.25, 0.0096,0.3597,1.5030,1.4905,1.4904,2.3247,2.3260,2.3252, 2544,1850,1840,1850,1847,1780,1512,3574, 1,1,  3.8, -2.7,162.0, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,181949, 33.7*00
$IS001,2010,01,01,00,01,17, 280.25, 0.0095,0.3594,1.5027,1.4905,1.4904,2.3247,2.3260,2.3252, 2545,1841,1837,1855,1850,1780,1512,3569, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182141, 33.7*00
$IS001,2010,01,01,00,01,19, 280.25, 0.0095,0.3591,1.5027,1.4904,1.4899,2.3246,2.3260,2.3251, 2545,1845,1840,1855,1850,1779,1512,3569, 1,1,  3.8, -2.7,162.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182386, 33.7*00
$IS001,2010,01,01,00,01,20, 280.25, 0.0095,0.3592,1.5029,1.4904,1.4902,2.3244,2.3258,2.3251, 2544,1850,1839,1846,1847,1779,1511,3574, 1,1,  3.8, -2.7,161.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182237, 33.7*00
$IS001,2010,01,01,00,01,22, 280.25, 0.0095,0.3595,1.5023,1.4902,1.4901,2.3244,2.3258,2.3249, 2544,1849,1842,1852,1847,1779,1511,3574, 1,1,  3.8, -2.7,161.4, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182189, 33.8*00
$IS001,2010,01,01,00,01,24, 280.25, 0.0095,0.3589,1.5024,1.4902,1.4899,2.3244,2.3257,2.3249, 2544,1848,1840,1849,1844,1778,1511,3574, 1,1,  3.8, -2.7,161.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182646, 33.8*00
$IS001,2010,01,01,00,01,25, 280.25, 0.0096,0.3594,1.5023,1.4902,1.4898,2.3243,2.3257,2.3249, 2545,1850,1839,1845,1845,1779,1511,3570, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182327, 33.8*00
$IS001,2010,01,01,00,01,27, 280.25, 0.0096,0.3600,1.5020,1.4901,1.4896,2.3243,2.3257,2.3247, 2545,1850,1838,1846,1846,1779,1510,3574, 1,1,  3.8, -2.7,162.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182417, 33.8*00
$IS001,2010,01,01,00,01,29, 280.25, 0.0095,0.3597,1.5021,1.4901,1.4899,2.3241,2.3255,2.3246, 2546,1845,1841,1851,1847,1779,1510,3569, 1,1,  3.8, -2.7,161.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182467, 33.8*00
$IS001,2010,01,01,00,01,30, 280.25, 0.0095,0.3592,1.5018,1.4899,1.4896,2.3241,2.3254,2.3246, 2546,1846,1839,1852,1848,1779,1509,3570, 1,1,  3.8, -2.7,161.7, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182365, 33.8*00
$IS001,2010,01,01,00,01,32, 280.25, 0.0096,0.3592,1.5021,1.4899,1.4898,2.3241,2.3254,2.3246, 2544,1840,1839,1855,1849,1778,1510,3573, 1,1,  3.8, -2.7,161.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182467, 33.8*00
$IS001,2010,01,01,00,01,33, 280.25, 0.0096,0.3597,1.5018,1.4899,1.4896,2.3241,2.3254,2.3244, 2543,1847,1841,1848,1847,1779,1510,3574, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,181942, 33.8*00
$IS001,2010,01,01,00,01,35, 280.25, 0.0095,0.3592,1.5018,1.4898,1.4895,2.3240,2.3252,2.3244, 2546,1841,1839,1850,1848,1779,1509,3569, 1,1,  3.8, -2.7,162.4, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182462, 33.8*00
$IS001,2010,01,01,00,01,37, 280.25, 0.0095,0.3595,1.5017,1.4898,1.4898,2.3238,2.3252,2.3244, 2545,1841,1839,1853,1847,1778,1509,3574, 1,1,  3.8, -2.7,161.2, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182141, 33.8*00
$IS001,2010,01,01,00,01,38, 280.25, 0.0095,0.3594,1.5020,1.4896,1.4898,2.3237,2.3251,2.3243, 2544,1840,1838,1855,1847,1778,1509,3569, 1,1,  3.8, -2.7,161.7, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182637, 33.8*00
$IS001,2010,01,01,00,01,40, 280.25, 0.0096,0.3594,1.5018,1.4896,1.4888,2.3237,2.3251,2.3243, 2545,1844,1839,1853,1848,1778,1509,3570, 1,1,  3.8, -2.7,161.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182281, 33.8*00
$IS001,2010,01,01,00,01,42, 280.25, 0.0096,0.3592,1.5015,1.4896,1.4893,2.3237,2.3251,2.3243, 2545,1840,1841,1854,1848,1779,1508,3574, 1,1,  3.8, -2.7,160.9, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182466, 33.8*00
$IS001,2010,01,01,00,01,43, 280.25, 0.0095,0.3595,1.5014,1.4895,1.4890,2.3235,2.3251,2.3241, 2545,1845,1839,1853,1848,1779,1509,3573, 1,1,  3.8, -2.7,162.3, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182580, 33.8*00
$IS001,2010,01,01,00,01,45, 280.25, 0.0096,0.3592,1.5014,1.4895,1.4890,2.3237,2.3249,2.3241, 2546,1845,1836,1853,1847,1778,1508,3574, 1,1,  3.8, -2.7,161.1, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,181976, 33.8*00
$IS001,2010,01,01,00,01,46, 280.25, 0.0096,0.3591,1.5012,1.4893,1.4888,2.3235,2.3249,2.3240, 2543,1848,1839,1851,1846,1779,1509,3569, 1,1,  3.8, -2.7,162.0, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182307, 33.8*00
$IS001,2010,01,01,00,01,48, 280.25, 0.0095,0.3601,1.5012,1.4893,1.4888,2.3235,2.3247,2.3240, 2544,1848,1839,1851,1845,1778,1507,3574, 1,1,  3.8, -2.7,161.7, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,182526, 33.8*00
$IS001,2010,01,01,00,01,52, 324.83, 0.0095,0.4579,1.5011,1.4893,1.4890,2.3234,2.3247,2.3238, 2546,1850,1839,1847,1847,1778,1507,3570, 1,1,  3.8, -2.7,161.5, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,228482, 33.8*00
$IS001,2010,01,01,00,01,53, 324.83, 0.0095,0.4592,1.5011,1.4892,1.4887,2.3235,2.3247,2.3238, 2544,1849,1840,1849,1848,1778,1507,3574, 1,1,  3.8, -2.7,161.2, 29.0,-999.000000,-999.00000,-999.0,-999.0,-999.0,231694, 33.8*00
