20100609T170952Z,$ISAR5,20100609T170514Z,324.92,0.8750,0.7498,2.2222,2.2208,2.2204,2.8243,2.8228,2.8230,2494,2312,2305,2320,2251,2319,2305,3592,1,0,  1.7, -4.4, 67.9,155000.0,50.810966,-1.09323, 0.0, 0.0, 5.5,303.5,296.6,552,03/4801
20100609T170954Z,$ISAR5,20100609T170516Z,324.92,0.8750,0.7508,2.2219,2.2205,2.2199,2.8243,2.8228,2.8228,2495,2308,2305,2320,2251,2319,2306,3593,1,0,  1.8, -4.5, 67.9,155000.0,50.810966,-1.09325, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170956Z,$ISAR5,20100609T170518Z,324.92,0.8750,0.7498,2.2214,2.2201,2.2196,2.8243,2.8228,2.8228,2494,2308,2305,2320,2251,2319,2306,3592,1,0,  1.8, -4.5, 67.9,155000.0,50.810966,-1.09325, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T170959Z,$ISAR5,20100609T170520Z,324.92,0.8750,0.7498,2.2210,2.2196,2.2190,2.8243,2.8228,2.8228,2494,2308,2305,2320,2251,2319,2308,3592,1,0,  1.7, -4.4, 67.9,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T171002Z,$ISAR5,20100609T170524Z,324.92,0.8750,0.7508,2.2205,2.2192,2.2185,2.8243,2.8228,2.8228,2494,2312,2304,2324,2250,2319,2306,3592,1,0,  1.8, -4.4, 67.9,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T171004Z,$ISAR5,20100609T170526Z,324.92,0.8750,0.7498,2.2201,2.2185,2.2181,2.8242,2.8227,2.8228,2494,2312,2305,2316,2251,2319,2307,3593,1,0,  1.7, -4.4, 68.0,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,303.8,296.6,552,03/4801
20100609T171006Z,$ISAR5,20100609T170528Z,324.92,0.8750,0.7498,2.2198,2.2182,2.2176,2.8242,2.8227,2.8227,2493,2313,2304,2323,2250,2319,2307,3591,1,0,  1.8, -4.5, 68.1,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T171009Z,$ISAR5,20100609T170530Z,324.92,0.8750,0.7508,2.2193,2.2179,2.2173,2.8242,2.8227,2.8227,2494,2303,2305,2315,2251,2319,2307,3592,1,0,  1.7, -4.5, 68.4,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T171012Z,$ISAR5,20100609T170534Z,324.92,0.8750,0.7508,2.2187,2.2173,2.2167,2.8242,2.8227,2.8227,2495,2308,2305,2320,2251,2319,2307,3592,1,0,  1.7, -4.5, 68.4,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T171014Z,$ISAR5,20100609T170536Z,324.92,0.8750,0.7500,2.2184,2.2169,2.2163,2.8242,2.8227,2.8227,2493,2312,2304,2324,2250,2319,2308,3592,1,0,  1.7, -4.5, 68.3,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T171016Z,$ISAR5,20100609T170538Z,324.92,0.8750,0.7498,2.2179,2.2164,2.2159,2.8242,2.8227,2.8227,2496,2303,2305,2316,2251,2319,2308,3593,1,0,  1.7, -4.5, 68.2,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,303.5,296.6,552,03/4801
20100609T171019Z,$ISAR5,20100609T170540Z,324.92,0.8750,0.7508,2.2176,2.2161,2.2155,2.8240,2.8225,2.8227,2495,2308,2304,2320,2250,2319,2308,3593,1,0,  1.7, -4.5, 68.2,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,303.8,296.6,552,03/4801
20100609T171022Z,$ISAR5,20100609T170544Z,324.92,0.8750,0.7518,2.2170,2.2155,2.2149,2.8240,2.8225,2.8225,2493,2314,2302,2325,2250,2319,2308,3593,1,0,  1.7, -4.5, 68.2,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T171024Z,$ISAR5,20100609T170546Z,324.92,0.8748,0.7508,2.2167,2.2152,2.2146,2.8240,2.8225,2.8225,2493,2314,2303,2325,2250,2319,2308,3591,1,0,  1.7, -4.5, 68.2,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,303.7,296.6,552,03/4801
20100609T171026Z,$ISAR5,20100609T170548Z,324.92,0.8750,0.7498,2.2163,2.2147,2.2141,2.8240,2.8225,2.8225,2494,2303,2305,2316,2251,2319,2309,3592,1,0,  1.7, -4.5, 68.3,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,303.8,296.6,552,03/4801
20100609T171032Z,$ISAR5,20100609T170554Z, 24.92,0.8748,0.3601,2.2153,2.2137,2.2130,2.8239,2.8224,2.8225,2494,2312,2304,2323,2250,2319,2309,3593,1,0,  1.7, -4.5, 68.4,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,264.5,296.6,552,03/4801
20100609T171034Z,$ISAR5,20100609T170556Z, 24.92,0.8748,0.3621,2.2149,2.2132,2.2127,2.8239,2.8224,2.8224,2493,2312,2304,2323,2248,2319,2309,3593,1,0,  1.7, -4.7, 68.1,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,263.8,296.6,552,03/4801
20100609T171037Z,$ISAR5,20100609T170558Z, 24.92,0.8748,0.3632,2.2146,2.2129,2.2123,2.8239,2.8224,2.8224,2494,2303,2305,2316,2250,2318,2309,3592,1,0,  1.7, -4.7, 68.1,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,264.0,296.6,552,03/4801
20100609T171040Z,$ISAR5,20100609T170602Z, 24.92,0.8748,0.3642,2.2141,2.2124,2.2118,2.8239,2.8224,2.8224,2495,2312,2304,2324,2250,2319,2310,3591,1,0,  1.7, -4.7, 68.0,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,264.0,296.6,552,03/4801
20100609T171042Z,$ISAR5,20100609T170604Z, 24.92,0.8748,0.3642,2.2137,2.2120,2.2114,2.8239,2.8224,2.8224,2497,2308,2304,2320,2250,2319,2310,3591,1,0,  1.8, -4.7, 67.9,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,264.2,296.6,552,03/4801
20100609T171044Z,$ISAR5,20100609T170606Z, 24.92,0.8748,0.3653,2.2134,2.2115,2.2109,2.8239,2.8222,2.8224,2494,2312,2304,2324,2251,2319,2310,3592,1,0,  1.8, -4.7, 67.9,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,264.2,296.6,552,03/4801
20100609T171047Z,$ISAR5,20100609T170608Z, 24.92,0.8748,0.3671,2.2129,2.2112,2.2106,2.8237,2.8222,2.8222,2496,2303,2305,2316,2250,2318,2310,3592,1,0,  1.7, -4.7, 68.0,155000.0,50.810982,-1.09327, 0.0, 0.0, 5.5,264.2,296.6,552,03/4801
20100609T171050Z,$ISAR5,20100609T170612Z, 24.92,0.8748,0.3671,2.2124,2.2106,2.2102,2.8237,2.8222,2.8222,2493,2313,2302,2316,2250,2319,2310,3592,1,0,  1.7, -4.7, 68.0,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,264.4,296.6,552,03/4801
20100609T171052Z,$ISAR5,20100609T170614Z, 24.92,0.8748,0.3682,2.2120,2.2103,2.2097,2.8237,2.8222,2.8222,2494,2312,2304,2323,2250,2319,2311,3593,1,0,  1.7, -4.7, 68.1,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,264.7,296.6,552,03/4801
20100609T171054Z,$ISAR5,20100609T170616Z, 24.92,0.8748,0.3682,2.2118,2.2100,2.2094,2.8237,2.8222,2.8222,2494,2314,2302,2325,2249,2318,2311,3591,1,0,  1.7, -4.7, 68.1,155000.0,50.810966,-1.09328, 0.0, 0.0, 5.5,264.5,296.6,552,03/4801
20100609T171102Z,$ISAR5,20100609T170624Z,154.93,0.8748,0.5998,2.2106,2.2088,2.2082,2.8236,2.8220,2.8220,2493,2313,2302,2325,2249,2319,2312,3592,1,0,  1.8, -4.7, 68.1,155000.0,50.810966,-1.09328, 0.0, 0.0, 5.5,290.1,296.6,552,03/4801
20100609T171104Z,$ISAR5,20100609T170611Z,154.93,0.8748,0.5988,2.2103,2.2083,2.2077,2.8236,2.8220,2.8220,2494,2312,2304,2323,2250,2319,2312,3593,1,0,  1.8, -4.9, 67.9,155000.0,50.810966,-1.09328, 0.0, 0.0, 5.5,290.0,296.6,552,03/4801
20100609T171106Z,$ISAR5,20100609T170613Z,154.93,0.8748,0.5988,2.2098,2.2080,2.2074,2.8236,2.8220,2.8220,2493,2313,2302,2325,2249,2318,2312,3593,1,0,  1.8, -4.7, 67.9,155000.0,50.810966,-1.09328, 0.0, 0.0, 5.5,290.0,296.6,552,03/4801
20100609T171109Z,$ISAR5,20100609T170615Z,154.93,0.8748,0.5988,2.2095,2.2076,2.2071,2.8236,2.8220,2.8220,2495,2303,2305,2316,2250,2318,2312,3593,1,0,  1.8, -4.7, 67.9,155000.0,50.810966,-1.09328, 0.0, 0.0, 5.5,290.1,296.6,552,03/4801
20100609T171112Z,$ISAR5,20100609T170619Z,154.93,0.8748,0.6011,2.2089,2.2071,2.2065,2.8234,2.8220,2.8220,2495,2308,2304,2319,2250,2319,2312,3593,1,0,  1.7, -4.7, 68.0,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,289.9,296.6,552,03/4801
20100609T171114Z,$ISAR5,20100609T170621Z,154.93,0.8748,0.5988,2.2086,2.2068,2.2062,2.8234,2.8219,2.8220,2494,2312,2304,2323,2249,2318,2313,3590,1,0,  1.7, -4.7, 68.0,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,290.0,296.6,552,03/4801
20100609T171116Z,$ISAR5,20100609T170623Z,154.93,0.8748,0.5988,2.2083,2.2063,2.2057,2.8234,2.8219,2.8220,2493,2313,2302,2325,2248,2318,2313,3592,1,0,  1.8, -4.9, 67.9,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,290.0,296.6,552,03/4801
20100609T171119Z,$ISAR5,20100609T170625Z,154.93,0.8748,0.5988,2.2080,2.2060,2.2054,2.8234,2.8219,2.8219,2493,2314,2302,2325,2249,2319,2312,3594,1,0,  1.6, -4.9, 68.1,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,290.2,296.6,552,03/4801
20100609T171122Z,$ISAR5,20100609T170629Z,154.93,0.8748,0.5988,2.2076,2.2054,2.2050,2.8234,2.8219,2.8219,2495,2307,2304,2320,2249,2319,2313,3592,1,0,  1.8, -4.9, 68.0,155000.0,50.810966,-1.09327, 0.0, 0.0, 5.5,290.1,296.6,552,03/4801
